frame_index,left_shoulder_to_wrist_distance,right_shoulder_to_wrist_distance,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hand_speed,right_hand_speed,left_tremor_amp_proxy,right_tremor_amp_proxy,upper_limb_lr_asymmetry
16,265.25433,269.76517,1949.4106,2214.4268,1829.8744,2062.5596,1796.6635,1994.43,59.552612,236.90002,0.11955767
17,265.33942,269.61157,1182.2562,889.2355,1232.8475,927.0527,1256.5659,947.12427,207.63672,224.61731,0.28315648
18,264.22476,268.42148,843.80566,1518.1074,927.3786,1507.9738,1017.3011,1456.9442,278.01178,117.63916,0.4768059
19,264.57144,268.03568,1405.3589,1434.7109,1490.7424,1503.0276,1595.4711,1508.2312,368.6148,3.9135742,0.008207148
20,266.3278,269.50006,4909.516,5246.643,4953.2974,5248.752,4953.8394,5198.1694,155.8841,48.259888,0.05792064
21,266.62292,270.55673,1225.3702,1236.8984,1330.7814,1331.647,1362.3184,1362.8755,41.032104,313.35083,0.00065023394
22,268.7667,271.26367,1729.6691,1814.5466,1688.1167,1649.9795,1798.049,1645.1967,359.77386,164.35547,0.022849675
23,266.6319,269.9986,2996.0244,3215.713,2932.1265,3105.628,2944.7373,3068.2207,447.4579,155.01892,0.057472184
24,265.78827,271.93173,7589.005,8452.597,7517.2056,8593.362,7545.6084,8593.398,188.05862,1117.2748,0.13359638
25,266.55505,271.2992,4947.4424,5185.278,4908.6753,5165.9995,4888.015,5113.288,227.53296,813.89465,0.05108338
26,266.58942,270.92563,481.3669,561.7516,409.95557,558.6141,426.42148,540.6093,85.5426,24.624023,0.30696502
27,266.05115,270.26547,1633.2637,1878.0994,1696.1156,1953.3698,1730.5071,1950.594,383.43506,52.417603,0.14098106
28,263.46698,268.77167,4454.5176,4602.6353,4416.3306,4518.3076,4383.418,4460.471,656.5718,323.49304,0.022827348
29,265.9144,270.29837,6184.2515,6469.8457,6210.722,6351.485,6222.1567,6312.3296,1154.2877,804.646,0.022410505
30,265.541,269.6682,723.851,794.5502,668.42145,699.7155,695.57275,677.3319,239.68765,219.15894,0.045746982
31,262.73462,267.40967,2836.7278,2897.1147,2974.4153,2882.5908,2985.8337,2877.3381,594.8036,411.2085,0.03135543
32,261.80197,267.6736,1582.2643,1819.1698,1683.0884,1938.074,1726.8103,1980.5563,146.65588,196.75354,0.1408308
33,263.4162,268.2293,3549.712,3778.3264,3545.0515,3701.7517,3529.7964,3670.0063,497.95334,159.86511,0.04324671
34,265.49057,269.7089,1933.5724,1928.8219,1932.5121,1939.3542,1916.1731,1985.9053,428.46283,423.25745,0.0035342972
35,265.29242,268.9677,809.38715,821.1066,862.5596,922.74475,866.1015,976.3137,116.67511,25.772705,0.06742288
36,263.9036,270.23413,6184.47,6451.478,5902.071,6095.0103,5786.1187,5924.3247,613.56995,618.7158,0.0321644
37,263.2457,267.65527,5950.332,6596.003,5760.2036,6428.6763,5660.583,6232.0283,123.47214,599.4177,0.10968566
38,264.6074,267.65802,2632.7988,2682.9875,2591.393,2581.2268,2533.1248,2451.7903,150.87372,171.89087,0.003930797
39,263.7143,267.0219,1341.9847,1449.4058,1344.7704,1486.5203,1352.589,1452.0204,88.70575,72.716064,0.10013093
40,263.40427,267.54367,1323.835,1581.2483,1363.417,1605.3474,1372.9968,1602.238,313.5782,123.273315,0.16298391
41,265.26788,268.697,1524.9104,1454.0111,1552.2689,1384.971,1554.948,1363.5974,116.17706,140.62622,0.11391509
42,265.0187,269.5221,289.98,418.7167,164.83058,509.16104,150.47446,492.9708,0.8782959,250.33203,1.0217648
43,267.59485,271.71448,1864.1913,1941.3134,1850.9551,1959.1427,1837.7765,1937.3977,300.7199,326.92932,0.056789946
44,266.9277,269.51215,206.56793,309.39948,228.56865,336.62173,222.49327,291.55322,136.18744,323.17932,0.38235998
45,266.14355,269.5281,2486.616,2360.178,2491.5012,2321.875,2511.1711,2309.7876,289.5404,344.84863,0.07048118
46,259.57382,263.73663,5648.3496,6010.997,5785.0054,5929.2207,5841.353,5975.9966,677.55237,945.1581,0.024622254
47,259.56775,264.24536,671.9627,710.09406,567.50006,634.33374,569.0647,587.0272,124.013214,0.9527588,0.11121951
48,266.7529,270.3077,4465.0693,4776.4805,4610.4487,4632.423,4621.8643,4623.8306,847.9965,288.3911,0.004754826
49,263.9363,267.51425,1666.1238,2041.2969,1560.3685,2121.5056,1664.6846,2033.7234,527.8058,122.39685,0.30481058
50,263.072,266.71228,732.26227,775.6729,861.4331,788.36523,936.7588,800.9671,271.38702,27.891235,0.08857794
51,264.4026,267.63058,114.65981,192.12553,122.39408,222.07277,180.00938,241.15709,87.673645,60.791016,0.57874185
52,260.96185,265.20435,1958.4758,2067.965,2012.691,2062.5706,2045.6172,2093.9487,221.24023,69.43176,0.024479171
53,262.185,265.3669,1068.19,996.3356,1053.1222,848.71625,1014.32733,859.4922,157.46002,37.18445,0.21495616
54,262.95767,266.49973,785.207,542.1914,783.99866,389.03967,735.8766,348.0122,236.62933,290.1776,0.67339486
55,260.15558,264.2459,1063.4525,951.02765,1129.92,929.7336,1146.209,966.91614,289.4757,240.92468,0.19438848
56,263.6213,267.5257,179.99225,330.212,196.59326,314.7898,230.57375,371.13034,42.268066,134.66797,0.4622622
57,264.5591,268.42596,1177.9275,1876.9308,1276.0347,1873.5344,1350.3813,1812.8418,355.51758,157.16125,0.37941682
58,263.20804,267.47076,1299.28,1434.4598,1265.2283,1381.6804,1258.2406,1295.1174,67.47345,275.943,0.08799106
59,264.59027,268.98334,500.21558,444.22095,449.74796,481.72726,479.56763,487.09995,364.8114,100.28259,0.06866379
60,264.17667,269.76505,10504.592,10467.595,10347.256,10452.712,10335.683,10349.789,1312.6162,1355.2301,0.01014002
61,265.53018,269.37115,5019.4336,4833.6963,4984.0366,4791.167,4959.797,4762.7637,865.7141,598.0609,0.039460998
62,264.4084,268.11777,426.2027,195.74754,629.21985,212.61063,880.0773,368.94345,373.87512,22.440186,0.98976994
63,262.16306,266.92117,2378.3167,2622.234,2342.3037,2517.2693,2295.229,2455.7114,340.58655,59.472046,0.07200862
64,262.37436,265.7728,6343.6914,6842.046,6383.6772,6826.7827,6404.959,6813.927,841.42,848.1207,0.06708404
65,263.1643,266.63342,650.8462,799.6484,675.1625,739.42456,686.1826,714.5663,241.36383,211.02295,0.09085632
66,260.98877,264.03476,141.89204,302.99933,311.1827,130.31502,412.3503,159.4458,333.67554,83.95203,0.8193369
67,260.99844,264.16977,1132.8865,1282.4055,1108.7843,1229.3406,1118.5562,1211.99,11.581421,164.21509,0.10312218
68,260.28976,264.16913,823.3149,990.1154,781.9224,846.95984,853.89404,797.821,293.031,183.52173,0.07985526
69,258.36276,264.05103,4620.9956,5025.366,4665.351,4911.474,4688.491,4893.244,912.35504,425.51636,0.051399715
70,258.2979,263.4202,1169.0967,1030.6147,1157.644,962.3746,1169.6942,962.6481,429.32404,194.151,0.18421488
71,257.42752,262.65067,1583.2644,1916.2341,1602.9742,1905.0454,1647.2244,1883.6519,9.979858,244.92554,0.17221749
72,262.87015,268.8497,1860.0991,2075.0586,2012.5659,2209.4165,2338.967,2244.7788,1008.30414,314.44763,0.09325031
73,261.10455,266.1712,795.71405,590.89606,646.2811,481.95563,627.8569,482.60486,65.28381,62.373657,0.29129612
74,259.6729,265.69824,473.6823,193.41884,365.76996,101.50085,333.75366,111.20785,352.222,19.26941,1.1311176
75,259.80136,265.5212,231.84474,130.19562,248.82231,118.03564,305.37585,109.48017,215.01831,167.56714,0.71300995
76,257.92786,263.83368,1199.1654,975.3132,1240.4086,1006.2617,1274.6216,1112.877,266.06995,359.96643,0.20843899
77,258.39783,264.4002,2275.1638,2289.931,2219.8984,2269.4255,2205.472,2275.9956,118.17444,187.09656,0.02206439
78,258.76822,264.6316,383.71207,308.05188,229.25423,185.38214,145.48038,147.71971,255.32379,9.158325,0.21161717
79,258.87766,264.86774,1137.0321,1426.9766,1250.5763,1509.789,1295.2717,1500.3097,27.487793,126.23291,0.18781039
80,258.3819,263.97565,2418.1987,2678.8428,2474.3916,2793.926,2541.9207,2851.099,59.101562,444.10767,0.12130417
81,260.55154,265.54593,1991.3007,2307.448,2173.1672,2349.757,2312.3958,2450.9463,264.64722,597.2717,0.07808658
82,259.968,265.59387,477.53088,665.5451,313.9242,485.24564,581.0479,557.1966,128.64441,9.606934,0.42874855
83,260.41458,265.70483,1908.5979,1892.1699,1887.1581,1760.5934,1903.058,1715.7251,338.36792,61.135254,0.06939327
84,266.91406,272.9329,9126.45,9430.99,8806.855,9239.973,8651.931,9077.033,257.19604,667.3865,0.04799926
85,264.20828,269.50494,5537.9746,5852.478,5483.5957,5820.963,5475.251,5695.5405,9.501038,455.22278,0.05968693
86,266.57385,270.53802,4508.634,4348.357,4489.0806,4236.1416,4509.9707,4249.518,775.2623,614.4977,0.057978798
87,266.1692,270.46915,3454.8171,3568.4465,3454.0557,3428.7212,3472.947,3412.276,861.06396,831.0431,0.007361701
88,266.50232,270.96545,1366.8799,1426.3203,1408.127,1435.9646,1409.4844,1418.1102,123.43994,148.32214,0.019575775
89,269.0199,272.8021,2027.9894,2422.1035,2067.8916,2345.167,2117.535,2384.874,268.0365,620.59814,0.12566133
90,267.63248,271.97214,879.7451,933.14886,843.34106,848.07245,801.57513,789.68536,260.22125,52.288208,0.0055945916
91,267.11987,270.9321,1091.6879,1132.2667,1033.574,1058.9058,1047.2103,1008.483,225.20203,226.7633,0.024212217
92,266.77213,270.9044,614.6833,483.52267,709.125,503.07556,858.8774,496.05377,542.7164,20.914307,0.33995932
93,268.0009,272.0526,1657.3656,1664.3671,1622.2903,1735.4491,1598.7191,1732.1664,430.27008,88.92883,0.06740179
94,267.7328,271.07495,3760.242,3979.9956,3789.213,3958.6475,3787.1533,3902.114,255.97137,375.5487,0.043737125
95,267.2673,270.73993,2421.4084,2443.148,2343.9019,2316.1064,2331.0112,2261.3325,632.19574,115.581055,0.01192934
96,263.7209,269.61636,10452.141,11671.213,10422.839,11618.1455,10459.198,11468.188,1192.0815,982.6593,0.108462185
97,263.2831,268.19537,3915.5442,4653.068,3796.7349,4547.861,3764.5718,4438.896,73.08899,157.67273,0.18002693
98,261.31335,266.75256,381.09283,98.23347,328.84445,226.41223,372.86563,236.9726,125.328064,262.5183,0.36895445
99,263.75165,268.70645,1043.5553,1060.0243,1119.9182,1045.4037,1117.232,1083.1024,317.17957,139.55627,0.068825364
100,262.6343,266.7067,2493.1335,2624.5396,2435.8635,2510.0889,2404.5708,2419.528,530.48737,100.95276,0.030014582
101,264.2481,268.15555,2305.89,2614.505,2383.7527,2594.1665,2427.151,2577.296,144.15268,94.781494,0.08453887
102,263.78134,267.52496,600.73303,554.79095,595.7713,481.7178,570.0447,447.12692,210.64713,24.182129,0.21170236
103,264.84872,267.7814,2328.0796,2101.482,2287.9172,1919.0157,2268.6216,1860.3738,147.44873,97.82593,0.17537788
104,263.59204,268.61096,3707.0645,4330.9663,3748.613,4372.776,3789.613,4342.517,791.88385,209.3103,0.1537084
105,264.53452,269.4665,763.85126,893.5139,778.00446,959.274,794.71124,966.9503,394.94293,238.29712,0.20868218
106,263.97488,269.27493,1258.934,1481.5386,1318.0195,1569.0321,1333.3962,1562.3552,193.32428,26.894531,0.17388852
107,262.523,267.01437,3768.9727,3837.8228,3758.4697,3873.0762,3765.6926,3865.339,172.10419,223.99292,0.030034922
108,265.07715,269.15088,9902.35,9828.863,9765.392,9695.108,9665.167,9546.581,130.18524,642.2473,0.007223165
109,262.987,265.30457,6924.722,7133.502,6656.4487,7092.1147,6560.7744,7035.675,374.66034,295.7965,0.063376226
110,266.3779,267.90967,1547.4347,1471.1714,1548.1483,1377.9048,1561.4796,1359.9554,484.29596,191.89148,0.116363935
111,266.49838,267.88022,109.42089,215.76094,159.4989,283.27246,154.80202,267.04846,107.73407,19.421997,0.55908567
112,263.22998,265.50327,734.58405,674.60034,732.5284,638.75745,669.6147,595.0982,5.426941,11.921387,0.13676351
113,264.68707,266.81204,388.62595,339.21127,314.74203,185.42049,256.44196,215.84094,64.71466,82.87048,0.5171181
114,265.9324,268.45056,1543.6207,1588.8597,1571.9766,1618.479,1544.7478,1595.9487,373.51532,55.931396,0.029150972
115,265.98462,267.90543,1223.4839,1419.0118,1292.5104,1482.4518,1307.863,1495.8735,331.38092,121.571655,0.13689658
116,266.82675,268.6938,1539.2141,1783.6866,1599.8723,1775.9541,1573.3281,1763.9406,117.43652,243.96912,0.10431922
117,265.86444,268.4755,647.85223,611.71265,551.0678,515.3938,566.3966,485.50565,125.043335,150.79529,0.06690163
118,265.3157,267.89532,1493.8318,1263.7815,1471.263,1124.9413,1502.8887,1093.3473,352.7246,158.48083,0.26679078
119,264.0478,266.91238,1228.9922,1252.605,1194.6101,1187.431,1195.0995,1143.4728,292.1234,191.34583,0.0060276687
120,261.5547,265.7672,9006.265,8874.159,8848.54,8807.392,8838.339,8734.413,583.4958,781.98425,0.004661146
121,260.5426,263.35944,3448.524,3555.9417,3454.3677,3718.9622,3466.3918,3715.266,31.612854,617.9608,0.07377173
122,261.51404,264.674,3205.691,3280.4355,3175.5247,3248.59,3202.9604,3206.5625,98.87207,472.04773,0.022747237
123,261.63995,264.37933,951.17377,855.6851,942.297,843.2599,961.0153,868.33246,225.41779,260.18127,0.11093134
124,262.0928,263.13834,387.7615,565.1944,591.79706,525.92236,789.5972,468.82193,393.37708,567.0923,0.11787339
125,259.91928,262.9703,544.33527,723.63257,525.1426,620.6874,524.17804,594.239,107.61017,280.94238,0.1667696
126,262.06622,264.70157,2508.5654,2673.378,2528.5728,2659.9844,2543.217,2602.9807,486.4325,49.27185,0.0506544
127,261.7876,265.45822,1404.8842,1431.9995,1443.0762,1418.9186,1460.1539,1415.4565,251.02661,247.63062,0.016881648
128,263.27405,266.23666,1962.4398,1682.6276,1996.0554,1621.1915,1975.5201,1605.4904,189.79309,46.987915,0.20726474
129,261.87323,266.09915,1384.6068,1586.7236,1407.4019,1550.3749,1440.8125,1536.3103,74.74701,266.22925,0.09667601
130,261.86252,266.2281,1547.3367,1621.6786,1568.3601,1561.2532,1573.3501,1536.5957,214.72809,162.4939,0.004541733
131,261.6204,265.2697,385.52176,359.6646,425.9509,249.15675,566.61005,276.58514,287.48535,16.64856,0.52375096
132,263.93262,268.171,2387.2224,2117.9033,2196.9768,2120.825,2359.242,2079.8582,389.27124,378.42896,0.035273436
133,265.92538,269.5219,1094.4084,832.7906,1036.5382,956.3882,1041.036,1020.8155,660.6854,364.28528,0.08043451
134,264.19315,268.6361,1272.612,1383.2252,1291.2078,1345.5842,1311.2788,1311.7894,171.74896,36.96289,0.04124441
135,264.57446,268.18466,3056.318,2928.606,3145.4229,2845.082,3167.1462,2784.2554,923.266,273.5559,0.10027229
136,263.4817,267.81543,3305.983,3437.7698,3410.866,3404.385,3455.1274,3412.702,688.4213,448.86658,0.0019018983
137,264.13828,268.35828,1503.5243,1434.665,1558.3447,1345.1323,1620.977,1350.1305,504.41467,179.40125,0.14686695
138,262.6943,267.92325,1027.5658,976.58215,1076.6469,975.6268,1100.0104,980.44916,238.9386,286.27136,0.09844699
139,263.25497,269.08276,586.8841,645.1099,618.08575,588.1972,805.6773,628.1035,383.8629,149.52087,0.04955479
140,258.51526,263.8755,656.9828,867.4865,483.96606,440.33667,551.8112,429.5502,7.800598,375.60425,0.09440499
141,257.71246,263.31824,1334.1179,1842.1658,1441.754,1872.3644,1427.4575,1871.0566,257.8064,144.84741,0.25986418
142,259.38666,264.67947,2570.9023,2891.464,2636.0942,2867.7354,2642.622,2873.0388,327.51434,242.60559,0.08417452
143,259.36307,264.18622,1782.7083,1993.6785,1780.6378,1891.7477,1768.28,1906.9912,243.35052,531.7517,0.060511
144,260.89404,266.41528,4734.7275,4887.121,4694.397,4802.103,4728.566,4827.686,858.11554,664.20044,0.022683315
145,260.45172,264.65756,4379.81,5087.29,4256.692,5050.3228,4251.7524,5006.7383,298.16925,464.6466,0.17054467
146,259.19247,263.60623,1830.3256,2079.2424,1888.0176,2044.9786,1912.037,2053.95,300.16724,518.6481,0.07981755
147,260.0404,264.1524,472.44705,505.99365,471.32156,485.73123,474.3216,486.77158,162.29645,242.03613,0.030112587
148,263.8094,267.21756,2569.5093,2591.0442,2609.5645,2515.963,2644.0183,2580.6313,448.83972,284.04602,0.03652368
149,261.95407,264.9763,1252.8759,1093.7291,1293.3235,1098.3059,1311.5392,1095.059,27.8302,345.29602,0.16308345
150,261.74658,264.7786,6848.943,7056.9956,6845.3354,6903.4404,6845.784,6889.5127,656.2503,770.2014,0.008452387
151,262.98837,265.87354,2097.084,1978.114,2149.5264,1855.3054,2187.507,1827.3461,559.2331,98.1604,0.14693299
152,263.29,266.33228,342.20038,375.33536,482.30975,395.85416,577.3048,461.81366,10.00885,277.02637,0.19690081
153,265.19415,267.9912,910.59,696.48816,884.37506,641.15735,863.3976,600.2054,42.841797,67.00928,0.3188627
154,264.38367,267.357,1055.0725,1200.6831,1094.0123,1215.5657,1093.5657,1185.8184,226.73187,262.63672,0.105260216
155,259.56787,264.5063,5885.653,5661.638,5787.5337,5281.345,5740.43,5236.584,1498.2935,954.27795,0.09146156
156,264.18008,267.81296,8502.734,8382.133,8582.3545,8120.12,8555.409,8043.9336,1892.9852,652.6233,0.05534921
157,263.57434,266.6772,4659.04,4835.0405,4654.5645,4840.675,4680.7344,4887.8237,30.341492,557.85583,0.03920077
158,265.6255,267.74564,481.4774,628.80054,559.0622,722.6989,567.4794,709.1959,3.4539795,89.4574,0.25533107
159,267.16022,268.93674,1134.3243,1174.0396,1115.4419,1157.304,1154.0105,1163.2076,81.50284,15.424194,0.03683831
160,265.28873,267.79587,1042.8665,1006.4692,1084.4875,899.41473,1024.9716,796.786,139.62234,78.87634,0.18657452
161,264.04724,267.5339,1230.1125,1273.8807,1217.9976,1233.4429,1255.282,1236.6897,580.3845,462.89062,0.01260101
162,265.3204,268.5158,713.4909,655.7437,692.8578,565.21124,693.1736,568.2911,219.64905,128.13477,0.20292453
163,263.93536,267.90363,307.77866,477.12827,165.58849,283.5606,155.07666,225.02977,101.58234,256.57715,0.52531385
164,263.6082,267.83707,827.1482,983.461,808.0314,832.5962,777.8738,798.0262,221.54999,439.2163,0.029945638
165,264.4107,268.3368,2085.925,2265.4487,2159.4043,2230.8347,2183.9434,2237.2031,464.52057,402.43652,0.03254056
166,265.18372,269.0299,499.27985,449.92145,501.53342,475.94272,484.37747,482.1547,208.74771,98.526,0.052360762
167,264.79288,268.3633,964.60297,1055.0089,1024.8583,1076.8883,1078.1205,1077.5359,192.19986,119.938354,0.04951123
168,264.4468,269.85443,4525.319,4932.089,4570.6714,4921.103,4586.347,4914.068,585.6891,1087.1051,0.073839016
169,262.2653,267.7243,722.31995,849.4448,710.3654,919.8987,788.98566,863.77515,30.647278,485.7373,0.25705436
170,264.26755,269.01636,1061.0259,914.2941,1068.4302,813.27496,1098.6978,809.8149,639.26544,244.0332,0.27119574
171,261.83948,267.4738,556.007,459.26166,516.71564,349.559,425.04718,351.52823,111.99432,43.771973,0.38592067
172,262.43024,267.8266,2198.0847,2203.368,2129.52,1947.684,2190.0505,1903.2289,522.8409,75.29053,0.08919644
173,258.6841,264.28024,908.5156,1483.191,793.08575,1099.3389,875.307,989.82434,400.71808,440.67505,0.32366216
174,261.7423,266.9283,2680.7107,2633.3013,2627.3557,2535.4204,2625.106,2486.1584,334.39758,47.434692,0.035614677
175,261.19373,266.23672,1655.3668,1617.7949,1728.124,1677.9857,1782.6647,1636.7634,55.943604,61.342163,0.029440217
176,261.27707,266.8237,2702.6516,2602.03,2737.2551,2538.7612,2744.8013,2545.4297,388.3557,330.5902,0.075243846
177,262.10825,266.98306,3063.607,3083.264,3140.809,3064.6853,3125.9792,3015.8792,354.96216,214.4159,0.024534317
178,263.69724,268.86914,2002.6235,1853.9541,2007.024,1724.1838,2000.5972,1725.139,240.41565,358.91785,0.15160786
179,263.773,268.59827,555.6123,675.5221,515.6814,527.4995,601.5118,510.29578,77.34497,185.54749,0.022657843
180,266.59656,270.64264,2008.5615,2161.2727,2101.8723,2403.72,2291.7573,2349.8313,460.32898,623.2141,0.13398801
181,265.551,269.81216,2711.148,2583.5972,2587.2864,2578.224,2565.3723,2595.8237,44.90219,520.71533,0.003508755
182,266.068,269.8964,481.14902,534.61847,439.82428,574.2784,441.46765,566.19946,345.53604,108.31421,0.2651686
183,267.08636,270.83008,1172.3131,1179.9001,1194.9471,1063.5165,1201.3976,1051.1654,26.604614,125.74829,0.116389446
184,262.4959,266.31155,552.4772,634.6521,620.05945,616.4215,654.9564,503.38028,169.37103,410.2832,0.0058843438
185,259.5504,264.0474,2590.3062,2659.2039,2641.4307,2621.8872,2692.7432,2657.2449,357.94434,475.57983,0.007426288
186,261.71512,265.66043,3909.1382,4185.1436,3884.202,4056.3389,3929.669,4054.2222,577.9369,623.42285,0.043356482
187,262.44278,266.59567,917.67267,996.3226,908.9185,948.2948,921.23193,931.81683,65.16037,98.934326,0.042403616
188,260.9673,265.42917,871.8522,1493.1768,1159.0612,1508.1975,1300.2784,1478.5449,218.47198,354.64172,0.26179412
189,261.56244,266.72348,2470.5676,2681.8132,2541.9448,2738.0405,2559.4712,2736.001,256.557,306.792,0.07427888
190,262.37076,266.3883,388.0361,614.8565,404.69485,781.54645,449.27307,837.2644,86.222534,338.0597,0.63537085
191,260.37506,264.9328,3036.3494,3262.0261,3089.915,3188.0276,3138.6936,3199.7576,287.60895,303.51685,0.031256277
192,263.27344,267.69766,8787.034,9427.519,8852.365,9387.585,8941.024,9259.171,1124.7756,789.16565,0.058686536
193,255.93694,261.68314,5474.8833,5143.8716,5363.7983,5164.2607,5376.627,5103.4375,622.9938,505.36987,0.03790587
194,256.95,262.8452,1490.7312,1564.0991,1528.1727,1575.5073,1553.0939,1542.6641,478.93066,55.360107,0.030502237
195,260.31372,266.02194,1235.1387,768.43835,1149.7192,751.3516,1135.4856,744.7987,272.97485,203.43872,0.41909814
196,260.92856,266.90408,2960.1792,2505.451,2848.3499,2524.1504,2845.5261,2536.2158,87.60742,351.2561,0.12068849
197,258.50726,264.8794,5009.7583,4488.684,4845.642,4415.2656,4808.506,4367.2427,150.39551,160.85815,0.09294476
198,259.2419,264.89932,785.40015,1033.8453,756.80676,979.631,735.82794,943.2428,108.61908,173.09937,0.2566452
199,256.96832,263.05838,570.8651,701.93097,637.0913,766.0371,657.9926,753.7455,214.35547,166.25,0.18379758
200,261.0136,265.74136,548.73956,394.95956,535.6116,369.16095,465.20993,354.83264,324.64203,194.01367,0.36793917
201,265.16727,268.8476,948.7786,1311.313,978.7355,1313.2998,1013.4317,1400.6958,25.118408,608.3069,0.2919365
202,263.7887,267.41846,1899.4716,2000.2954,1840.9532,1956.8164,1837.7635,1910.7179,110.858765,255.65918,0.061016425
203,263.1607,266.6075,213.28758,502.7338,277.11002,455.19867,328.52728,450.1964,61.59149,540.0586,0.4863759
204,265.22488,268.30392,8293.144,8288.0205,8171.784,8165.9263,8133.197,8047.85,165.08392,583.81226,0.0007171029
205,264.46066,266.33328,7104.0645,7460.364,7068.8984,7480.1304,7063.3115,7438.265,208.42072,809.8474,0.056530498
206,262.469,265.00864,490.8719,661.5403,450.5744,575.66644,442.9315,561.5514,360.35553,113.46863,0.2437869
207,262.26382,265.40308,130.19122,77.113495,183.30377,71.019135,286.19516,94.89141,173.61694,33.05542,0.8830084
208,264.09354,266.3748,536.8583,401.19504,517.33014,186.07835,537.5546,164.57343,407.0398,30.969849,0.9418475
209,256.67145,260.73398,509.94693,654.8381,592.5169,408.00793,565.1336,387.40988,156.40686,202.22961,0.36882436
210,258.72565,261.66968,1109.5876,1116.1086,1207.3119,1102.7258,1208.3331,1108.8081,382.5067,110.625,0.09054923
211,260.0321,263.26346,1330.0127,1293.1432,1286.872,1097.4805,1266.7421,1057.9872,32.839813,192.4878,0.15886198
212,259.14172,261.7561,1225.8551,1145.8633,1235.3695,1087.4431,1224.3619,1064.6556,2.0855713,246.72302,0.12736835
213,262.04578,264.21225,2558.9705,2328.1858,2568.428,2355.5193,2566.831,2397.27,241.4412,54.77661,0.08647887
214,262.10648,265.0267,2978.5276,2751.4536,2974.0159,2752.898,2973.6404,2771.2683,153.12164,316.15845,0.07722062
215,261.34555,264.54285,323.2532,318.36563,401.38785,325.14114,434.85394,397.47757,282.6999,283.7738,0.20989308
216,262.77258,267.16028,9041.659,9666.56,8928.926,9777.931,8963.823,9815.2705,167.52777,1417.876,0.09076939
217,264.22778,267.9644,4398.7837,4716.701,4410.384,4845.123,4407.3677,4859.911,306.1209,751.43005,0.09394175
218,265.34402,267.85248,1353.664,1478.5486,1432.6012,1425.5317,1462.6476,1410.7379,449.5334,346.28113,0.0049469066
219,264.98883,267.01453,231.96977,162.53088,260.92255,177.09483,244.34572,170.21541,85.51117,218.9972,0.38275975
220,260.4941,263.9643,5893.1353,6410.8745,5961.3335,6390.5376,6008.7964,6375.8296,916.31287,689.5996,0.06949621
221,259.57806,263.1443,588.0931,453.4598,634.14606,474.3688,601.5503,455.62766,470.38696,58.81714,0.28827262
222,262.67703,264.7009,2728.1792,3282.2617,2765.8977,3360.0261,2785.7188,3392.1597,448.41522,328.95264,0.19397186
223,260.1058,262.62436,2318.731,2471.6387,2356.9219,2454.5857,2369.1028,2455.0464,281.04492,221.01501,0.04059593
224,258.40567,261.7999,2706.7004,2644.9717,2826.5283,2637.8638,2838.5942,2642.5889,134.09485,204.02344,0.069052346
225,260.26666,263.6981,971.11566,870.252,852.73535,898.65936,809.90076,945.9117,99.38507,236.56921,0.052442785
226,257.8124,261.51776,852.9058,1041.3134,847.4748,986.92377,842.6474,1007.924,160.74127,272.2058,0.15203781
