frame_index,left_shoulder_to_wrist_distance,right_shoulder_to_wrist_distance,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hand_speed,right_hand_speed,left_tremor_amp_proxy,right_tremor_amp_proxy,upper_limb_lr_asymmetry
70,246.7613,245.2804,2175.1763,992.689,2147.052,853.57336,2188.9287,856.0272,248.28735,41.071472,0.86213934
71,250.40504,249.43755,1485.9572,1305.2241,1638.0017,1483.329,1739.5704,1609.8934,515.2759,93.23151,0.09910692
72,251.24323,251.17273,2821.1902,3091.9211,2533.911,2829.638,2517.218,2814.767,403.44604,255.0296,0.11027291
73,253.15906,253.956,5019.7217,5305.3716,5011.6675,5196.616,5153.2617,5262.9844,326.04126,180.89691,0.03623503
74,249.1274,251.12048,1874.5999,900.92926,2146.0283,1119.9357,2274.0962,1192.1771,729.2352,183.797,0.6283552
75,252.12529,252.39502,975.5656,368.05316,992.4661,280.53934,1005.3302,153.9766,192.77344,283.2492,1.1184975
76,248.64175,251.5816,1820.3217,2917.7239,1989.1748,3194.7117,2085.255,3370.2954,788.12317,637.1774,0.46510926
77,251.59421,253.75774,2275.5437,2672.4912,2396.7903,2960.7683,2510.0938,3136.4736,211.38977,380.40192,0.21053545
78,249.2984,250.49425,3020.5737,2064.017,3228.7588,2310.7207,3378.3337,2455.4517,807.12036,245.7431,0.33145285
79,249.34865,250.0272,619.5452,316.6156,515.3193,288.51447,458.615,293.99277,411.35864,311.64368,0.56430775
80,251.94685,252.68216,1189.5107,492.20303,1177.8643,337.7181,1073.3003,281.1456,859.8804,108.45184,1.1086776
81,251.31989,252.56787,1602.8372,1363.0288,1335.1277,1110.833,1161.7561,977.6388,1081.6235,1188.2688,0.18340006
82,250.70097,251.39088,1045.5933,659.7889,994.4932,712.1061,1041.8695,765.43195,159.9353,317.48108,0.33093548
83,247.84183,247.88393,581.3508,865.4847,638.13135,796.4216,710.1644,807.81934,257.3053,95.97809,0.2206823
84,249.33846,247.66057,5776.877,2525.9548,5706.512,2380.0994,5654.3804,2270.1824,1880.4834,1821.582,0.8226963
85,246.56656,246.42717,3348.3193,2799.9941,3341.9363,2597.471,3451.5215,2601.7239,157.41577,340.7483,0.25068673
86,248.62788,248.96686,1711.8978,1357.9297,1733.8208,1393.482,1656.7074,1315.6562,1135.0818,1390.3937,0.21765642
87,248.27565,249.08357,509.93085,532.3289,469.6906,539.84973,464.2772,530.6371,377.7234,541.22894,0.1389922
88,242.04016,243.41458,2652.803,3088.2651,2563.7134,3012.6062,2537.875,2977.566,828.02185,1176.0276,0.16099969
89,244.71016,244.55315,927.38446,1214.2179,1026.83,1269.1749,1021.5466,1354.8055,461.12854,455.61615,0.21110144
90,245.48187,246.38579,819.5893,529.8604,867.01276,618.08167,898.7455,633.64594,53.31421,113.2489,0.3352394
91,246.32489,246.9291,768.49316,1438.2915,947.20667,1593.2686,1025.8788,1678.111,180.9143,329.65393,0.508615
92,247.31909,247.35663,972.3551,1902.2822,1379.3475,2262.6506,1300.6453,2349.551,822.4408,577.16095,0.4850651
93,249.00664,249.12564,2113.6519,2523.134,2496.8784,2897.9907,2700.7974,3052.429,268.10425,433.19336,0.1487014
94,246.04663,247.5606,961.2066,303.08783,1113.9631,388.2748,1080.9476,354.2122,861.1603,363.5086,0.9661431
95,246.81456,247.58736,823.101,418.0414,844.1511,442.9942,741.0098,397.56122,685.7263,310.61096,0.62332815
96,249.28496,249.55229,1230.5945,1958.5256,820.3806,1556.888,836.7743,1760.1986,394.03992,84.157715,0.61962485
97,246.92636,249.71906,2611.5361,2087.7488,2370.0352,1871.296,2398.5933,1836.6311,329.9817,590.0189,0.23518048
98,248.97809,250.83904,400.103,1592.9448,765.7528,1770.6163,1034.4198,1999.9905,218.90503,472.86377,0.79236376
99,250.83835,252.36101,642.4223,967.0112,749.54004,1090.921,889.3786,1180.8818,108.09509,14.56543,0.37097332
100,250.36789,252.00838,884.6295,699.54956,784.2205,743.3454,797.33453,744.9415,703.266,469.28223,0.05351667
101,248.91988,251.71774,2196.7834,882.9344,2110.3948,686.348,2103.4795,738.7958,181.75171,35.376587,1.018361
102,248.3222,250.39194,2288.0408,2618.3396,2514.0278,2902.6726,2673.522,3067.7478,574.4061,750.603,0.14349872
103,248.15302,250.35452,1095.3868,1126.7092,1255.6218,1321.9893,1330.6057,1433.4835,61.45691,68.897095,0.051495302
104,247.8103,248.81653,2942.4294,2042.8298,2760.675,1752.1808,2732.4219,1563.3643,367.71423,219.07288,0.4469428
105,246.40857,248.39215,2900.2578,2058.4075,3059.1777,2266.499,3116.369,2333.3008,1078.0695,602.312,0.29768187
106,246.94066,249.61327,223.27142,593.69415,259.371,600.8892,244.0446,594.61707,137.70386,275.56152,0.79398817
107,246.9014,250.07574,947.36414,854.26404,1031.5862,962.20245,996.1778,1002.28613,352.7484,197.40875,0.06959988
108,249.3513,251.18874,5998.2334,5937.0947,6117.116,5899.16,6138.0293,5891.1113,2278.8472,1057.4827,0.036276806
109,250.07422,253.47838,4965.107,5263.1636,5163.1807,5411.186,5269.7236,5558.194,1199.9982,309.51294,0.046906896
110,249.20474,251.7261,1329.0994,1143.6979,1213.689,1089.7856,1133.6461,1052.8503,98.687744,222.73651,0.1075795
111,248.03403,251.61557,307.70322,350.58014,444.2522,497.07782,465.27213,567.23816,340.74585,422.76245,0.112236135
112,247.75055,250.54536,276.5831,486.94052,345.12347,450.4843,499.17148,444.52072,103.69568,15.566406,0.26485622
113,248.9144,253.08418,1607.464,1719.216,1674.8048,1643.8351,1761.543,1638.8167,141.91711,189.93835,0.018664109
114,246.77348,249.742,756.8945,530.7246,530.5369,479.38824,409.04358,473.22842,92.44812,170.39368,0.10129202
115,247.67961,250.88766,1019.06464,420.50888,938.5545,433.9366,837.5167,433.81543,875.4065,288.91296,0.7353314
116,249.61179,252.7762,1302.154,1623.2544,1293.8264,1714.4222,1298.8988,1762.6564,140.66284,284.40063,0.27962837
117,246.29489,249.06854,2054.1907,1663.1399,2063.772,1768.9608,1974.1094,1770.318,947.69104,593.1433,0.15383862
118,247.27876,250.58667,3281.8137,2936.7725,3293.7124,2920.755,3263.0022,2860.37,418.31848,77.492065,0.1200288
119,247.107,250.48495,1542.2008,1653.5555,1595.608,1726.1194,1647.9019,1742.603,136.21094,292.92358,0.07858041
120,253.9115,258.10675,8497.277,10996.647,9300.282,11970.307,9975.264,12728.161,140.6482,1459.184,0.25105315
121,253.34378,259.24484,5388.468,5696.465,5534.3022,5978.7324,5692.075,6223.3174,351.21704,821.23444,0.0772047
122,250.84448,255.69342,923.5343,847.3208,931.5806,999.3692,975.2557,1094.0255,654.989,490.95917,0.07021267
123,247.92157,251.6138,999.0359,1446.4583,1156.888,1543.0962,1225.5267,1614.9115,293.33313,165.14557,0.28608188
124,249.90822,253.40659,2697.3013,2587.1042,2779.4988,2661.174,2816.3113,2745.1162,255.40466,185.84534,0.04349635
125,249.05609,252.00238,1573.178,2640.9849,1836.2483,2883.5276,1943.4349,3014.675,351.79504,255.54077,0.4437835
126,251.48473,253.24475,1465.1903,1178.7766,1315.8751,1157.6708,1303.8003,1160.2385,199.2688,254.45282,0.12791705
127,251.41245,254.20967,604.57715,929.2898,600.5029,1102.7898,669.8062,1195.9248,58.33557,136.58081,0.5897834
128,255.53558,257.8143,498.9694,1678.3702,590.4254,1707.6854,875.60815,1730.0798,524.55505,81.752014,0.9723291
129,250.66382,256.27975,2684.3105,4216.828,3003.7908,4607.757,2985.055,4664.298,1506.9513,478.797,0.42145595
130,252.12274,257.1492,1175.8997,2823.5623,1280.3694,2923.8186,1382.1902,2980.1736,52.625732,197.79572,0.7818153
131,251.12737,256.56512,1491.1165,2961.8628,1565.5897,3035.549,1570.1083,3023.3813,897.9486,680.105,0.6389546
132,255.7131,257.2518,9838.405,11774.019,10505.597,12495.837,10786.073,12748.042,3032.1863,999.5151,0.17305358
133,255.6588,257.02448,3238.8967,3562.2437,3357.3647,3642.2366,3485.1611,3756.8088,408.58765,247.3584,0.08139658
134,253.12433,253.96773,499.69547,470.87964,517.5047,405.6314,528.55786,404.1793,274.20288,233.76862,0.2423766
135,253.96846,256.73355,607.0503,477.9611,578.6579,413.56308,538.2218,454.29507,550.80444,409.05365,0.33277833
136,249.3484,251.47803,4214.8994,2315.8237,4164.555,2023.609,4225.93,1867.1185,685.5084,602.1997,0.6919488
137,247.87857,250.13982,1236.7776,579.88116,1045.703,218.97887,1017.42975,167.62106,595.08484,211.27167,1.3074025
138,249.044,251.8133,668.6958,864.62836,635.05963,906.5969,655.62964,964.0931,420.84595,360.84778,0.3522669
139,250.04784,252.69344,1675.841,1021.76404,1661.0107,931.38525,1702.6787,909.1444,156.71753,31.998901,0.5628966
140,250.7123,251.7414,1698.0531,1307.2448,1622.5011,1186.5627,1606.1284,1150.6866,45.333252,284.05914,0.3103798
141,250.64775,253.09618,1259.0356,663.6837,1204.7162,401.08432,1165.4071,394.04416,180.00977,88.69141,1.0009111
142,248.06012,250.02832,983.3094,728.2577,785.05194,457.45547,734.8624,378.563,573.2141,565.9372,0.5273151
143,247.68074,249.97455,769.5792,597.1928,651.6007,464.0263,537.17975,373.97345,322.41516,272.83936,0.33626723
144,254.23306,259.84207,3322.2405,640.2697,3185.0088,726.6717,3254.9753,958.71106,653.9752,566.0715,1.2569213
145,246.62865,255.32433,1776.5599,1711.4934,1745.8047,1482.1328,1902.2888,1596.8667,747.5244,665.0293,0.16336864
146,247.27927,252.38351,4035.9136,5139.3867,4267.577,5645.3794,4608.744,6071.7305,1276.7859,1198.0695,0.27798006
147,247.80284,252.565,1383.5518,2115.2268,1724.0734,2461.5432,1916.1458,2679.7656,146.6919,232.71332,0.3523829
148,248.13377,252.77597,1180.2634,578.35126,985.36835,550.14734,954.6348,519.1017,259.16565,483.69995,0.5668728
149,249.90285,252.84946,1109.28,2029.7958,965.17914,2155.8079,951.3392,2249.8618,652.42737,327.79083,0.76298213
150,249.15184,252.0907,2138.0576,1727.1123,2230.8318,1860.342,2288.8047,1947.8418,522.98157,137.47314,0.1811166
151,248.31573,251.63953,867.6904,1045.9592,801.43243,981.14404,789.2076,914.2167,151.27502,363.8495,0.20163131
152,249.30467,251.76338,1321.3788,1791.2993,1429.2341,1934.7609,1327.7272,1888.1725,1037.9663,544.28253,0.3005514
153,250.22905,252.28941,889.36707,785.2362,900.65155,916.24097,919.9637,951.5994,260.87036,854.99023,0.017160526
154,244.55434,248.7659,118.235855,794.96924,294.99408,750.9705,451.64276,777.3072,379.1681,152.57263,0.8718774
155,246.91936,250.99843,680.99493,629.4717,615.40314,570.35657,623.22925,590.96765,166.9873,158.21167,0.075979255
156,246.57222,249.11916,4208.823,6245.25,4144.0137,6041.3325,4337.2515,6087.5366,642.94006,1990.0698,0.37255856
157,248.53355,249.95454,3872.8567,5147.527,3941.9053,5373.786,4104.6064,5535.635,499.2682,1720.6427,0.30741268
158,247.15611,248.8287,2396.134,2061.0955,2365.712,1999.0414,2340.5457,1944.536,207.59216,24.154663,0.16801432
159,248.60161,248.88727,2239.7092,1520.5294,2293.6719,1411.7701,2327.7974,1375.3658,556.1023,68.11157,0.47600353
160,247.85825,251.45235,2135.2788,3426.5562,2237.2017,3676.1145,2315.4185,3835.7324,92.05017,340.58228,0.48666865
161,247.90477,248.90076,1394.5557,661.586,1255.8505,394.5387,1262.7649,455.21838,71.536865,69.58008,1.043768
162,241.17766,242.98409,1787.8099,879.58685,1804.6259,1003.873,1773.9583,1048.8783,1096.4655,430.98907,0.5702355
163,240.77615,244.97368,3247.2207,3087.4736,3373.4294,3287.8833,3407.7678,3389.8765,556.6852,612.97577,0.02568447
164,250.8327,249.51076,1559.048,3187.9333,2142.1702,3426.1912,2647.2363,3728.1118,972.0941,518.2849,0.4611845
165,248.77444,250.15381,570.89307,531.85315,585.459,388.73553,641.8983,397.291,174.89319,3.5223389,0.40386894
166,244.78658,246.88913,320.3362,604.7984,405.7012,771.88934,545.22595,914.54254,360.71472,2.3049927,0.6219278
167,246.65918,248.1746,653.8681,1293.5867,716.4265,1335.0673,758.29126,1357.5759,8.4375,237.30804,0.6031125
168,251.93527,252.24605,1352.3342,3437.7563,1159.5283,3640.858,1528.5443,3901.9678,64.63074,905.1184,1.0338042
169,246.65305,247.67532,5110.9736,6206.4365,5506.889,6368.4385,5791.5913,6531.9287,458.7439,360.8377,0.14509903
170,250.77496,252.54773,2006.3666,2185.027,2226.316,2344.8071,2377.7244,2433.0693,224.45557,326.23566,0.05184337
171,246.72307,248.37929,1641.4779,1890.5114,1833.3273,2162.7915,1919.1536,2251.9138,252.99133,395.42328,0.16489212
172,248.32054,250.4792,2608.8574,2472.604,2678.7036,2723.1443,2779.2795,2877.7822,308.8971,442.193,0.016453879
173,247.73792,249.79623,454.35608,447.55466,339.21393,518.4475,300.3766,521.3369,259.37012,563.9572,0.41795883
174,251.13553,255.43964,498.4806,1197.1075,718.9788,1432.3976,867.0997,1531.7076,239.13269,428.85437,0.66322076
175,246.67429,249.7157,503.09338,743.712,705.7983,905.3065,830.1603,950.924,102.72339,224.6112,0.24766637
176,244.45462,247.80275,1562.3523,826.62506,1037.3805,865.8936,875.56116,941.8623,804.11255,427.1408,0.18020196
177,244.74345,248.00282,1328.0829,1308.8268,1233.6412,1093.8042,1236.0355,1061.7247,69.6582,586.90796,0.120163545
178,247.93922,249.1598,1148.302,1407.9603,1238.0923,1420.9475,1312.2787,1492.1125,304.08447,23.604431,0.13753478
179,247.74022,248.62215,836.1008,785.4713,849.8646,903.25055,874.78906,948.2653,14.752197,117.976685,0.060904067
180,249.58586,254.51392,9912.099,9951.971,10004.046,9889.519,10167.424,9971.496,400.86792,1173.895,0.011514009
181,245.69904,248.9103,4078.9028,4934.013,4554.2896,5356.2915,4792.2676,5631.089,461.89392,223.50159,0.16184762
182,245.0378,247.63655,957.48175,1404.9425,1206.7529,1727.2433,1209.3903,1761.0894,879.5294,1053.2202,0.35479963
183,244.41866,246.03024,884.23047,655.77936,537.0091,564.30756,416.0619,461.96432,451.3678,217.5003,0.04957423
184,242.35374,246.59239,2509.146,2275.3123,2362.796,2214.3826,2335.2297,2218.2434,758.03284,1073.8779,0.064849265
185,245.751,249.20584,3581.2417,3034.2102,3589.2478,3102.0293,3641.4792,3139.111,441.29456,65.42786,0.14562795
186,247.38051,251.46883,1850.2393,1125.5591,1546.5353,960.4767,1376.722,718.28577,790.6677,827.03064,0.46753553
187,246.715,250.42255,1493.49,1072.3281,1487.1569,1162.6626,1486.6787,1181.7289,431.81458,291.87714,0.24491803
188,244.24512,248.07198,1333.1836,1715.1295,1330.0531,1651.7262,1356.3715,1594.5374,340.2832,422.9309,0.21575916
189,247.68883,250.43243,2752.1194,3581.9292,3051.057,3916.4587,3224.8716,4045.2444,295.81726,230.84015,0.24841045
190,244.6793,247.31801,310.50278,944.92096,92.03727,1085.9014,228.66661,1124.314,47.35901,614.4449,1.6874633
191,244.36362,246.82436,480.47415,489.6111,470.82462,455.95078,459.952,448.37042,479.80835,332.5348,0.032098047
192,248.83827,252.99976,3090.983,3129.741,3293.2346,3318.96,3419.8467,3571.3555,919.0851,96.49902,0.0077811815
193,247.15326,250.70357,3828.8718,4568.8955,3933.854,4609.522,4053.0088,4764.3643,20.002441,878.57086,0.15817353
194,244.81113,248.24973,2962.9944,3665.17,3290.3342,3921.1704,3361.6467,4016.2231,488.94165,195.06805,0.17495272
195,245.12103,247.72273,1338.2887,976.53143,1134.3816,820.28375,1030.343,735.46783,388.7732,444.37775,0.32138273
196,244.84276,249.29428,1279.95,430.36124,1081.3982,422.19412,1053.7998,601.8945,308.48572,86.52649,0.8768389
197,246.21657,249.27681,1722.184,901.28625,1245.3693,499.85593,1064.0262,289.37958,487.59888,409.61136,0.8543462
198,246.62514,250.00136,1253.4576,1063.678,867.12463,795.2934,710.6532,689.4656,610.37964,687.6126,0.08641779
199,245.18097,248.43361,667.6568,707.2758,627.4669,658.52454,615.0018,630.325,139.28955,201.65543,0.048301436
200,245.64772,249.69168,4176.8877,3788.5938,4188.14,3929.3484,4221.308,3948.5527,215.27588,304.81415,0.06376153
201,246.34464,251.08127,4140.221,2704.2983,4292.6904,2700.7568,4438.6777,2740.629,1578.6395,579.79016,0.45526436
202,245.63393,248.8751,889.47766,2061.028,1107.8491,2321.3792,1231.1475,2395.7888,20.286255,49.769135,0.70775694
203,245.7192,248.34908,1038.5958,1007.23267,942.90216,929.35864,932.6898,920.8126,93.132324,131.28815,0.014467555
204,256.05313,256.83865,7571.8965,7168.4985,8294.479,7821.0312,8567.164,8203.968,2719.242,1613.9923,0.058756724
205,248.05876,251.59596,4530.65,3697.8801,4573.888,3865.6167,4697.9663,3960.8372,1043.9148,277.04773,0.1678467
206,246.04385,249.30016,897.31964,1661.0822,1070.513,1832.1664,1146.4592,1957.133,737.25464,457.20398,0.5247934
207,246.18872,247.27885,2501.8755,2763.3188,2798.7026,2947.9114,2891.6738,3025.7793,520.8063,208.04657,0.05192927
208,245.42778,248.20961,778.7421,997.41296,763.8995,868.17975,735.0805,775.3071,587.475,583.69934,0.12778825
209,245.60194,246.95956,1243.861,1806.9257,1434.9148,2030.8263,1552.1675,2144.7332,180.53223,55.357666,0.3438869
210,244.41208,245.78944,1168.1393,1385.3303,1224.6283,1468.722,1285.078,1522.4354,197.39197,125.64972,0.18125659
211,242.91837,244.43108,335.07617,187.94101,232.4438,290.56427,237.50415,314.12183,57.37854,124.53766,0.22225457
212,247.25102,250.35242,1964.0045,504.53284,1594.3696,728.98596,1453.4832,808.57,222.81677,531.0071,0.74494296
213,246.04555,249.67456,2059.447,1236.2286,2123.2837,1321.4828,2222.066,1329.2567,242.54028,217.99103,0.46551827
214,245.48685,249.82773,935.2552,996.3964,955.85724,958.4656,916.2677,865.11206,704.9164,530.53986,0.002725076
215,249.15941,253.22281,1204.2133,681.55066,1200.2847,662.7906,1219.0441,666.78955,116.746216,114.25995,0.5769967
216,248.89062,255.02126,5786.0874,7881.831,6344.38,8544.961,6867.959,9132.1875,333.19275,14.805298,0.29559147
217,248.7707,251.7536,5371.838,6499.744,5816.8315,6987.093,6327.09,7421.3896,333.46008,446.9156,0.18279728
218,251.44467,255.45233,3946.3687,3492.8735,3796.1296,3337.5774,3714.241,3267.727,1418.8031,126.501465,0.12855932
219,251.44635,254.62782,1378.503,960.10535,1346.9142,963.578,1311.7297,972.2297,178.9386,264.20334,0.3318221
220,248.60255,251.09267,3262.9956,3130.0857,3328.8877,3045.8047,3245.4856,2894.78,1555.0391,1201.289,0.08881464
221,250.06378,252.27257,1019.6101,1333.8317,1246.3628,1467.6686,1411.2274,1517.1832,74.98413,366.31592,0.1630827
222,248.15077,250.78004,309.27438,192.65732,289.89456,179.2905,350.64392,273.26398,327.7185,239.11682,0.4714731
223,248.15111,250.65088,1292.3932,1100.3495,1296.7666,1081.5336,1286.3906,1058.008,89.0564,217.03827,0.18099736
224,248.95998,252.59857,942.90906,908.43207,717.8271,891.39404,633.32916,841.1111,341.73584,101.50421,0.21571547
