frame_index,left_shoulder_to_wrist_distance,right_shoulder_to_wrist_distance,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hand_speed,right_hand_speed,left_tremor_amp_proxy,right_tremor_amp_proxy,upper_limb_lr_asymmetry
75,273.9521,265.65704,345.73288,316.07794,389.02554,352.6049,390.39352,359.91583,46.013794,224.60907,0.0982178
76,273.73486,265.80493,167.77324,251.9681,104.0904,205.90875,78.12495,188.51198,124.82483,173.7909,0.6568944
77,272.35037,264.9386,1406.0952,1442.9269,1464.1475,1504.9324,1508.8751,1576.0165,389.04694,632.00793,0.0274731
78,274.4004,266.05524,853.2348,692.8466,817.5448,731.75836,817.4505,751.0773,331.21338,398.13507,0.11074196
79,275.02087,266.35455,982.01776,1057.601,875.1118,940.1861,864.3605,909.4813,67.27142,342.29895,0.07169543
80,274.65625,265.758,311.15808,330.08124,305.17715,340.80096,315.39966,335.85312,148.88947,374.55133,0.11029416
81,275.86057,266.81644,1119.0577,1147.8932,999.28143,1065.2423,985.05865,1053.4099,155.82214,344.2057,0.06389937
82,277.22794,268.7863,360.00137,277.0923,372.61496,356.51202,391.1714,363.65332,124.53613,32.89875,0.044170458
83,277.2926,268.87503,165.2495,296.73712,113.260376,287.54135,95.92151,228.86499,18.956604,74.51181,0.8696618
84,276.23932,268.7328,1177.6781,1612.7351,1110.6432,1568.7689,1142.2399,1546.376,409.77203,582.00714,0.3419599
85,272.4971,264.79413,864.4876,731.60645,800.37024,762.9824,805.4761,816.79083,209.67407,490.2632,0.047830306
86,270.3097,264.002,1051.8079,564.9521,871.5721,556.7661,873.7061,631.0427,759.3088,301.19525,0.44080034
87,269.23163,262.55627,575.6955,493.3382,638.2428,558.0723,675.70526,599.65344,32.470703,103.825874,0.13402902
88,268.84006,262.45377,820.8152,869.10077,865.8893,898.8201,894.195,913.3985,163.98407,20.197144,0.037321553
89,269.0218,262.62778,596.0974,474.72134,573.8279,502.43915,578.1786,530.9458,203.52753,31.926537,0.13265988
90,269.004,262.24652,902.07495,726.9148,890.9171,761.51733,891.6965,770.61285,216.51306,336.6198,0.15661713
91,268.23575,261.8271,311.52896,257.89954,242.30406,245.66882,233.54773,267.6452,249.73145,59.389954,0.013790771
92,266.73486,260.8527,525.79144,668.9781,558.39044,710.9866,580.12115,731.3179,89.772644,376.42523,0.24042682
93,268.31616,261.8236,429.09506,249.88014,440.67047,344.07974,432.2501,386.10672,463.2068,328.78677,0.24616934
94,270.51233,264.7832,1152.449,1085.3931,1107.2314,1093.8721,1113.1648,1133.7958,114.286194,490.53848,0.012138798
95,270.757,264.79236,779.30115,761.45544,625.5593,747.1966,605.071,781.3839,233.97308,416.67114,0.17721617
96,275.15717,269.76382,1422.8765,1620.8375,1878.7627,1869.3005,2166.4893,2162.571,890.94635,640.0653,0.005049092
97,273.45285,267.95367,638.2199,860.5589,639.63544,862.18304,665.81323,857.83105,29.190063,574.99274,0.29637083
98,274.24683,268.4419,1146.8042,1214.1564,1090.0421,1153.3763,1062.5782,1120.335,438.3777,813.6261,0.05646225
99,274.5419,268.27505,1478.1066,1539.8267,1388.9929,1412.6373,1307.509,1367.1371,643.20404,678.3942,0.016879035
100,274.12543,268.1756,209.99205,242.80939,312.08405,302.97433,339.9831,326.9594,270.09552,299.7965,0.029622264
101,274.41,269.00555,549.5587,484.78848,536.6545,457.99652,538.6833,469.10788,34.544678,194.729,0.15816192
102,274.77393,269.29932,613.0868,809.7148,589.84283,765.14124,583.5424,763.56995,310.34912,111.418,0.25874606
103,274.2235,269.17834,183.03806,399.97205,201.65276,379.34662,209.81644,338.29318,208.24463,365.25378,0.6116835
104,274.02057,269.02322,149.98218,167.46477,113.96148,157.39665,113.97472,181.9301,189.81903,6.707802,0.32013172
105,273.12054,268.8361,1166.5789,1230.231,1182.5853,1253.4645,1213.6896,1279.1561,255.18677,320.01508,0.058191873
106,273.4588,268.03122,2911.7393,3177.813,2919.625,3225.6912,2926.8484,3234.6323,588.50006,4.9795914,0.09960957
107,271.383,266.7198,1769.8519,1857.3458,1724.4441,1795.5377,1706.675,1783.9565,305.10437,695.0168,0.040394314
108,269.00458,264.82468,3883.298,4030.0085,3747.07,3771.4844,3784.8875,3741.2822,30.828247,876.32477,0.006494415
109,268.3437,263.70636,541.5168,359.03076,446.76825,359.87103,449.21417,399.8372,138.21167,133.61832,0.21545497
110,270.09033,265.1734,1813.6769,1675.5526,1722.2844,1558.3126,1708.1377,1544.4515,486.391,771.43115,0.099964604
111,269.3129,264.44345,47.81559,161.12563,167.5458,169.28566,221.74391,217.4498,100.371704,227.966,0.010330702
112,270.75958,265.37134,932.36975,1203.4137,1019.12427,1247.3483,1023.65234,1282.4166,359.45068,583.8281,0.20139135
113,270.93155,265.44473,716.2547,843.2225,746.807,877.3561,758.04016,871.31647,116.55853,67.87075,0.16075857
114,272.70773,266.65164,931.70233,747.0724,904.59973,679.0499,923.8177,701.6865,32.264404,16.832085,0.2848481
115,273.13614,266.78183,290.23178,293.01544,330.30774,282.1273,356.36383,321.3245,146.57013,28.0406,0.1573406
116,273.02213,266.83643,233.54411,386.86224,229.89197,317.80643,258.90714,344.59363,197.47864,302.01065,0.3210324
117,272.42926,265.45074,235.0229,309.45816,211.03897,252.41891,215.6935,261.98215,101.12396,107.44953,0.17857046
118,272.586,266.3992,868.25146,978.62164,838.93225,964.1767,842.4647,963.74817,56.910095,180.12343,0.13892056
119,272.51175,265.55142,125.154045,264.69067,146.38039,245.34021,157.26685,208.8331,22.402344,130.91927,0.5052572
120,273.66022,267.74725,2561.3499,2390.4258,2311.459,2377.8574,2231.7957,2301.5093,66.015015,164.38232,0.028319027
121,273.36246,267.98566,1469.5698,1174.1398,1284.3586,1027.919,1209.1757,998.9365,21.30249,223.02112,0.22180702
122,273.08344,268.20816,306.67477,427.25803,456.14005,526.29224,465.46692,577.06934,262.22748,310.10675,0.1428133
123,273.7237,268.26636,1417.7554,1564.9397,1470.5725,1613.0316,1497.2412,1638.8158,36.98517,278.5733,0.092397794
124,272.8498,267.2994,2506.4631,2474.1714,2462.5115,2439.829,2449.9163,2437.9038,95.68298,463.17725,0.009253691
125,271.0074,266.73862,514.316,512.8675,547.15924,622.1209,451.98245,597.4977,205.83801,331.48605,0.12821849
126,272.9637,268.2381,397.76343,202.69763,358.77914,226.46722,317.39294,222.46767,204.0326,179.19678,0.45215803
127,271.00262,265.92746,870.76605,1297.5073,734.7739,1232.029,655.4807,1170.5364,414.70276,522.3638,0.50564814
128,271.9995,266.8147,365.74005,268.87967,291.46014,220.23987,277.10104,196.62712,258.84583,228.7149,0.2783673
129,273.09872,267.8445,953.526,929.47644,951.01324,935.17236,923.296,920.2801,199.37927,256.39755,0.016796738
130,272.4575,267.4752,515.90466,451.0165,371.20685,388.2857,342.6949,406.7684,206.77124,133.49838,0.04497439
131,272.397,266.84512,547.5127,554.5266,511.156,520.86005,506.08066,496.67395,3.5876465,2.8466797,0.018805986
132,274.5593,269.48175,5753.143,5569.752,5175.2373,5031.919,4944.4414,4709.3677,115.6012,32.411575,0.028081937
133,273.02972,267.87085,1847.0137,1406.4594,1519.8585,1163.8977,1404.8113,1076.3788,172.46094,318.62494,0.2652706
134,274.09525,269.75537,2037.6046,2146.7314,2216.0715,2335.9075,2307.0774,2400.8103,174.81903,231.7427,0.052652236
135,274.59152,269.7777,239.51633,323.72134,257.21707,356.62253,228.51917,355.33667,41.073914,212.75444,0.32388088
136,273.82443,269.00525,191.53079,262.02618,255.45085,330.88696,305.31165,353.55283,107.26013,38.27549,0.2573128
137,273.81314,268.20718,540.92,418.87772,544.56213,455.54532,498.3113,424.40845,326.00067,219.31042,0.1780145
138,275.548,268.8249,740.0773,786.9329,711.1051,782.69507,697.924,735.4023,244.72046,619.7492,0.095849454
139,275.3934,269.00458,159.49303,263.89774,153.64139,285.25894,167.30576,318.60443,169.45801,262.58102,0.59976053
140,276.0572,269.17752,1297.5288,1244.4753,1153.4872,1181.6449,1105.7693,1180.1317,142.92023,401.23004,0.024116592
141,273.64557,266.72775,1180.8889,1200.1222,1038.721,1046.9246,973.7255,960.8248,351.9583,787.0679,0.007866738
142,275.15134,267.96066,458.40915,677.54297,588.0789,775.6724,600.6822,779.5442,159.52911,32.025375,0.27511394
143,275.30713,268.11017,1265.0614,1355.9094,1196.3953,1282.6012,1192.3778,1280.6466,67.29767,192.88788,0.069549054
144,271.93085,266.91946,2751.0815,3044.0837,2679.4968,2922.3806,2741.6135,2984.6594,751.99036,1598.821,0.08671514
145,271.73438,267.196,709.5703,681.34656,784.881,859.9338,836.3212,973.84125,284.39514,428.4937,0.09125988
146,271.09125,266.61923,344.67526,150.67348,323.1545,140.38663,302.65363,149.95944,11.138306,112.424736,0.78857243
147,270.92252,266.196,633.6526,581.13806,554.2138,508.96558,499.2632,465.4079,266.25427,44.22802,0.08511871
148,271.52878,267.36264,851.17993,917.8352,843.39124,902.0907,859.85016,921.7903,197.40936,267.79953,0.067258745
149,272.22665,267.91086,219.26138,380.9679,269.40213,417.56085,277.9354,425.81052,267.68982,356.82568,0.4313441
150,271.2701,267.1416,751.38824,875.29047,755.1178,877.38904,768.28766,929.51447,157.66144,383.00098,0.14979568
151,271.39297,266.61972,179.76535,163.0879,197.5426,81.53674,206.30295,59.688717,174.99481,0.4285431,0.8313468
152,270.522,266.16794,309.32205,293.80133,307.218,298.95538,293.75867,299.45935,181.26862,60.865707,0.027261522
153,269.94565,265.74957,632.50073,599.0962,619.1152,624.9227,626.1315,628.5809,112.92633,135.27145,0.009336623
154,270.74542,266.0202,737.4229,683.01996,695.2641,609.0768,655.25354,573.7718,85.80841,193.499,0.1321546
155,270.15244,265.73672,136.61804,252.15956,115.14206,260.10938,122.6547,265.73428,183.52539,159.25896,0.77264094
156,270.08447,266.28546,2368.275,2662.249,2077.1943,2318.5315,2038.6604,2212.0908,574.9225,374.70032,0.10980538
157,269.83942,265.92056,205.65619,219.38094,264.79202,279.73373,328.0457,341.25275,53.48938,76.468124,0.054879725
158,272.1951,266.30588,1259.5885,1250.8181,1384.9181,1303.3444,1464.093,1357.7977,88.03375,18.070145,0.060688816
159,272.01035,265.30957,1322.4232,1442.7104,1316.1853,1467.6125,1331.1251,1487.8583,237.42432,144.3901,0.10879184
160,271.72406,265.20804,991.8265,838.689,919.09424,799.3949,894.10834,775.1782,511.39465,419.38245,0.13930765
161,269.6665,264.00717,715.3098,372.06836,609.4977,388.1307,595.28687,427.3194,415.19165,327.19434,0.4437864
162,268.98938,263.74326,323.696,259.21362,240.50551,257.119,214.0964,276.97577,265.12146,123.02551,0.06677115
163,268.887,263.8783,335.91162,358.7957,277.40842,326.32663,267.0518,288.4812,10.312805,325.5069,0.16205193
164,268.97122,263.99298,1061.2753,1039.5815,992.1453,985.21313,964.315,966.1005,272.28363,382.12222,0.0070115663
165,268.9615,263.27307,518.23956,687.1049,450.72742,753.54095,431.30634,769.0252,291.60278,580.35333,0.5029004
166,271.21127,264.5235,1307.016,1291.5865,1250.05,1212.2732,1251.5756,1280.5498,508.81927,747.19305,0.030683912
167,269.52097,263.6708,481.41968,119.113304,437.02902,122.19143,372.71802,159.75722,592.742,219.66415,1.1259874
168,273.63837,266.20502,3322.3599,2973.37,3452.2463,3128.0852,3495.878,3142.6614,1173.5839,686.21674,0.09852426
169,274.09354,266.27307,1344.1975,1599.5333,1361.118,1636.8843,1407.9115,1660.2179,377.82074,203.33786,0.18396665
170,273.5272,266.74673,954.46344,782.3773,961.16174,837.2189,945.6644,823.77313,713.65857,546.1573,0.1378383
171,273.89392,267.02017,1729.5073,1470.6777,1750.5261,1477.2949,1759.1561,1490.1162,228.75732,256.3353,0.16929762
172,272.8818,265.9604,414.63824,464.31912,447.1988,505.8867,471.26804,532.01965,4.6621704,107.490616,0.123153485
173,273.50275,265.94012,454.15546,406.0843,500.70404,452.2562,477.24686,451.3732,381.61148,74.22775,0.10167863
174,272.58737,265.5399,1286.4943,1253.7474,1237.4703,1314.3988,1213.5887,1321.141,194.90952,49.030228,0.06029186
175,272.4878,264.9354,1216.1698,1308.3986,1230.7229,1287.2454,1225.9758,1282.6095,180.81818,83.22777,0.04489529
176,272.38382,265.62286,1978.3165,1908.2594,1929.5369,1883.6079,1939.1559,1910.398,301.42456,597.3436,0.024089804
177,273.74655,267.3771,1858.8099,1835.5426,1815.6409,1882.4291,1818.1691,1897.0442,381.73187,580.3889,0.03612058
178,276.63745,269.88397,930.36993,979.08093,975.8982,1065.0261,1019.18164,1137.0006,605.4837,613.0114,0.08734075
179,276.29944,269.64584,1004.6119,924.8444,1049.2008,951.9336,1086.6023,978.26276,346.037,213.1202,0.097212076
180,275.9379,270.4828,2348.5527,2010.8644,2099.179,1765.5774,2060.9812,1751.0427,758.67584,900.1199,0.17263782
181,274.36026,268.7541,556.9263,223.25186,375.33615,124.682236,301.13675,68.26244,39.405518,71.634674,1.0025789
182,276.40823,270.12897,989.69977,873.02704,979.3705,844.23315,972.2697,842.4923,436.53595,331.4998,0.1482091
183,276.31638,270.4794,394.3508,549.539,374.21616,538.00934,380.2948,523.25684,162.29828,501.0827,0.3591068
184,275.0435,268.73227,1115.522,1067.9895,1078.2109,1038.4423,1085.9807,1036.1101,89.12018,86.87668,0.03757694
185,275.3131,268.969,1786.1827,1494.2986,1681.9158,1443.601,1651.4967,1442.0897,308.50922,248.60703,0.15249628
186,273.98212,268.14633,2365.0884,2242.2144,2172.893,2134.8406,2147.368,2132.057,191.75583,443.7288,0.017667059
187,273.32126,267.45462,224.84293,436.61563,315.35205,520.3419,348.0556,592.65027,40.07065,87.99538,0.49058598
188,273.03467,267.08475,771.5568,807.4035,731.33185,806.34686,711.93677,795.2696,379.40262,733.24963,0.09756917
189,270.34875,264.4669,1760.6804,1985.5085,1777.2612,2086.781,1803.829,2139.8142,37.41562,273.2162,0.16020517
190,269.20258,262.9897,626.5404,1246.7167,633.517,1168.8293,602.3397,1067.2134,85.0116,165.68729,0.5940171
191,264.77332,258.33,1707.5941,1310.4869,1534.2477,1238.6514,1439.5189,1181.5471,968.873,557.7668,0.21320382
192,269.31213,260.07928,1121.2075,282.15988,476.97345,575.04016,779.6903,896.7432,172.34772,25.848045,0.18643619
193,266.85297,258.4141,1123.711,1460.4668,1217.9052,1606.6409,1294.4122,1624.5732,81.62109,703.7262,0.27525538
194,268.85934,258.7483,2357.9321,2389.276,2265.477,2237.1687,2237.7654,2169.3237,748.6514,965.52344,0.012574096
195,269.39502,259.18997,373.4037,347.35825,445.68417,434.71313,492.3816,500.16623,69.592896,146.8,0.024922926
196,268.89066,259.21933,250.68161,165.70232,133.5097,174.35527,95.870705,185.80139,78.89221,125.92468,0.26534727
197,268.66638,259.2252,375.33505,625.31146,363.1569,656.42365,358.75836,626.2216,167.68982,221.69437,0.5752694
198,269.15158,259.35278,187.5331,541.4343,269.18585,606.9538,275.78217,618.39886,92.770386,38.57071,0.7710368
199,268.30664,258.9513,69.602974,256.19583,128.50899,302.28122,140.32222,326.30173,39.145203,312.74503,0.8067603
200,269.30185,259.94052,537.95013,768.1418,580.2399,734.7091,609.0503,754.6491,92.622375,218.93852,0.23494323
201,265.89487,257.0702,2415.9675,2589.6133,2449.2405,2568.082,2521.7349,2628.5183,155.0232,370.6926,0.0473725
202,266.81274,258.05045,1293.0444,1175.5753,1187.293,1183.7151,1213.7583,1218.9917,420.3421,893.1543,0.003018025
203,268.2683,259.47055,2009.2859,2011.1981,2042.3745,2025.3364,2083.5046,2081.66,324.80743,277.95334,0.008377235
204,267.48267,260.1384,6016.488,5464.771,6149.4873,5475.4346,6195.1226,5530.74,1891.2286,1830.9705,0.11596684
205,269.52808,261.0211,415.81067,438.63162,599.38477,546.8435,691.9921,618.9102,570.81024,510.39862,0.09167678
206,271.67282,262.7513,1091.3448,1050.0872,1078.8589,984.1969,1079.83,970.49097,389.87274,593.0023,0.09176872
207,268.93524,260.8926,360.74094,631.90125,365.20123,729.5704,416.80573,745.45026,73.36517,223.72528,0.6656532
208,268.61508,260.5939,607.3567,959.7333,684.0336,1014.4159,723.57275,1006.66327,207.25464,243.42285,0.38903984
209,268.39713,260.68298,709.8619,712.2813,671.74194,670.89575,657.5837,644.73517,377.61353,521.9142,0.0012604911
210,269.74573,261.8754,771.125,763.15515,787.2908,792.2583,780.841,790.84607,167.45148,91.7012,0.0062898067
211,268.5769,260.56708,1840.2429,1788.2054,1788.7988,1825.7513,1799.0547,1873.3899,404.1043,657.6891,0.020446535
212,267.57022,260.1879,535.56964,569.7706,510.17285,563.27637,510.2555,567.6982,202.07336,133.98773,0.09893997
213,268.54688,261.8333,1154.4845,1077.0074,1123.2233,987.9409,1157.216,1008.68896,283.88428,127.54501,0.12815902
214,270.16553,262.8168,1301.3519,1214.4546,1331.811,1193.454,1354.2532,1229.2811,506.14868,415.76874,0.109578244
215,269.47388,262.55795,998.097,1297.5493,987.74896,1260.8313,992.70715,1244.164,325.4071,114.8703,0.24289311
216,275.55893,267.4956,2124.928,2075.754,1371.2295,1604.7704,1061.7264,1193.858,571.9031,294.02252,0.15694952
217,276.14557,267.23834,532.0082,789.8292,573.66486,704.5146,594.3023,711.4306,313.39172,288.9647,0.20474392
218,275.3891,267.99133,1294.6627,1261.1345,1073.2394,1147.5818,983.83514,1096.4435,372.4582,481.50742,0.06695037
219,274.09036,267.20328,752.53876,782.1383,723.706,746.3922,721.6815,756.76794,322.18414,398.33176,0.030863542
220,273.8991,266.44873,232.41995,256.55435,290.00577,301.47064,313.74902,333.44388,52.763977,3.7086487,0.03876697
221,272.82004,265.58975,990.3509,858.8945,952.30896,818.53204,940.90753,798.5005,93.314514,257.89383,0.15108857
222,274.49158,267.45102,1822.214,1930.9529,1821.1168,1921.3635,1821.7404,1920.7373,150.42786,118.6525,0.053572334
223,274.81488,267.15482,2476.0806,2524.796,2588.0715,2608.549,2657.9856,2668.156,322.6059,155.50827,0.007881098
224,274.55182,266.6542,619.5937,606.0968,658.9301,634.5101,670.4411,654.59906,209.3451,249.3306,0.037759837
225,274.75415,267.02618,270.56473,404.0518,280.12546,335.01587,308.6581,359.77863,65.98328,127.20177,0.17846438
226,274.05692,266.24323,551.246,664.4334,664.1667,733.5466,723.09717,779.4978,313.68256,224.16084,0.099276274
227,274.3802,266.7614,579.1915,857.52814,654.1835,908.9842,677.0123,928.0152,129.70734,129.54376,0.3260056
228,276.27847,267.2149,2296.2568,2198.7244,2106.1636,2229.742,1995.7397,2041.6821,833.4491,1416.0598,0.05700234
229,275.97867,266.3125,887.58295,948.9239,484.12183,585.67365,370.37128,423.03342,260.9607,332.34616,0.18985279
